date,location,population,new_cases,total_cases,new_deaths,total_deaths,new_vaccinations,total_vaccinations,moving_avg_7d,cases_per_100k,vaccination_pct,case_fatality_rate
2023-02-16,Kosovo,1800000,318,688859,3,7691,1048,512527,331.4,38269.94,28.47,1.116
2023-02-17,Kosovo,1800000,340,689199,4,7695,1048,513575,332.4,38288.83,28.53,1.117
2023-02-18,Kosovo,1800000,313,689512,3,7698,849,514424,331.0,38306.22,28.58,1.116
2023-02-19,Kosovo,1800000,285,689797,4,7702,1185,515609,323.9,38322.06,28.64,1.117
2023-02-20,Kosovo,1800000,292,690089,3,7705,855,516464,319.4,38338.28,28.69,1.117
2023-02-21,Kosovo,1800000,308,690397,3,7708,1089,517553,311.0,38355.39,28.75,1.116
2023-02-22,Kosovo,1800000,301,690698,3,7711,993,518546,308.1,38372.11,28.81,1.116
2023-02-23,Kosovo,1800000,306,691004,4,7715,1148,519694,306.4,38389.11,28.87,1.116
2023-02-24,Kosovo,1800000,320,691324,3,7718,934,520628,303.6,38406.89,28.92,1.116
2023-02-25,Kosovo,1800000,327,691651,4,7722,1223,521851,305.6,38425.06,28.99,1.116
2023-02-26,Kosovo,1800000,303,691954,3,7725,843,522694,308.1,38441.89,29.04,1.116
2023-02-27,Kosovo,1800000,317,692271,4,7729,1158,523852,311.7,38459.5,29.1,1.116
2023-02-28,Kosovo,1800000,302,692573,3,7732,847,524699,310.9,38476.28,29.15,1.116
2023-03-01,Kosovo,1800000,317,692890,3,7735,1224,525923,313.1,38493.89,29.22,1.116
2023-03-02,Kosovo,1800000,328,693218,3,7738,1118,527041,316.3,38512.11,29.28,1.116
2023-03-03,Kosovo,1800000,331,693549,3,7741,1230,528271,317.9,38530.5,29.35,1.116
2023-03-04,Kosovo,1800000,322,693871,4,7745,951,529222,317.1,38548.39,29.4,1.116
2023-03-05,Kosovo,1800000,332,694203,4,7749,1248,530470,321.3,38566.83,29.47,1.116
2023-03-06,Kosovo,1800000,297,694500,3,7752,868,531338,318.4,38583.33,29.52,1.116
2023-03-07,Kosovo,1800000,287,694787,3,7755,978,532316,316.3,38599.28,29.57,1.116
2023-03-08,Kosovo,1800000,308,695095,3,7758,1222,533538,315.0,38616.39,29.64,1.116
2023-03-09,Kosovo,1800000,323,695418,3,7761,898,534436,314.3,38634.33,29.69,1.116
2023-03-10,Kosovo,1800000,316,695734,3,7764,1044,535480,312.1,38651.89,29.75,1.116
2023-03-11,Kosovo,1800000,314,696048,3,7767,1111,536591,311.0,38669.33,29.81,1.116
2023-03-12,Kosovo,1800000,332,696380,4,7771,1076,537667,311.0,38687.78,29.87,1.116
2023-03-13,Kosovo,1800000,301,696681,4,7775,1003,538670,311.6,38704.5,29.93,1.116
2023-03-14,Kosovo,1800000,313,696994,3,7778,1123,539793,315.3,38721.89,29.99,1.116
2023-03-15,Kosovo,1800000,303,697297,3,7781,912,540705,314.6,38738.72,30.04,1.116
2023-03-16,Kosovo,1800000,303,697600,2,7783,1182,541887,311.7,38755.56,30.1,1.116
2023-03-17,Kosovo,1800000,325,697925,3,7786,1057,542944,313.0,38773.61,30.16,1.116
2023-03-18,Kosovo,1800000,317,698242,3,7789,960,543904,313.4,38791.22,30.22,1.116
2023-03-19,Kosovo,1800000,294,698536,4,7793,903,544807,308.0,38807.56,30.27,1.116
2023-03-20,Kosovo,1800000,321,698857,3,7796,1212,546019,310.9,38825.39,30.33,1.116
2023-03-21,Kosovo,1800000,342,699199,3,7799,1110,547129,315.0,38844.39,30.4,1.115
2023-03-22,Kosovo,1800000,354,699553,4,7803,1210,548339,322.3,38864.06,30.46,1.115
2023-03-23,Kosovo,1800000,290,699843,3,7806,839,549178,320.4,38880.17,30.51,1.115
2023-03-24,Kosovo,1800000,328,700171,4,7810,878,550056,320.9,38898.39,30.56,1.115
2023-03-25,Kosovo,1800000,299,700470,4,7814,884,550940,318.3,38915.0,30.61,1.116
2023-03-26,Kosovo,1800000,323,700793,3,7817,1143,552083,322.4,38932.94,30.67,1.115
2023-03-27,Kosovo,1800000,321,701114,3,7820,1057,553140,322.4,38950.78,30.73,1.115
2023-03-28,Kosovo,1800000,289,701403,3,7823,1227,554367,314.9,38966.83,30.8,1.115
2023-03-29,Kosovo,1800000,286,701689,3,7826,856,555223,305.1,38982.72,30.85,1.115
2023-03-30,Kosovo,1800000,323,702012,3,7829,1026,556249,309.9,39000.67,30.9,1.115
2023-03-31,Kosovo,1800000,331,702343,3,7832,940,557189,310.3,39019.06,30.95,1.115
2023-04-01,Kosovo,1800000,287,702630,3,7835,1179,558368,308.6,39035.0,31.02,1.115
2023-04-02,Kosovo,1800000,319,702949,4,7839,981,559349,308.0,39052.72,31.07,1.115
2023-04-03,Kosovo,1800000,342,703291,3,7842,972,560321,311.0,39071.72,31.13,1.115
2023-04-04,Kosovo,1800000,294,703585,2,7844,1186,561507,311.7,39088.06,31.19,1.115
2023-04-05,Kosovo,1800000,311,703896,3,7847,1172,562679,315.3,39105.33,31.26,1.115
2023-04-06,Kosovo,1800000,314,704210,4,7851,1026,563705,314.0,39122.78,31.32,1.115
2023-04-07,Kosovo,1800000,329,704539,3,7854,884,564589,313.7,39141.06,31.37,1.115
2023-04-08,Kosovo,1800000,325,704864,4,7858,1057,565646,319.1,39159.11,31.42,1.115
2023-04-09,Kosovo,1800000,321,705185,3,7861,1005,566651,319.4,39176.94,31.48,1.115
2023-04-10,Kosovo,1800000,330,705515,3,7864,1240,567891,317.7,39195.28,31.55,1.115
2023-04-11,Kosovo,1800000,353,705868,4,7868,863,568754,326.1,39214.89,31.6,1.115
2023-04-12,Kosovo,1800000,305,706173,3,7871,1091,569845,325.3,39231.83,31.66,1.115
2023-04-13,Kosovo,1800000,326,706499,4,7875,867,570712,327.0,39249.94,31.71,1.115
2023-04-14,Kosovo,1800000,335,706834,3,7878,1003,571715,327.9,39268.56,31.76,1.115
2023-04-15,Kosovo,1800000,330,707164,4,7882,1090,572805,328.6,39286.89,31.82,1.115
2023-04-16,Kosovo,1800000,298,707462,3,7885,879,573684,325.3,39303.44,31.87,1.115
2023-04-17,Kosovo,1800000,303,707765,2,7887,1117,574801,321.4,39320.28,31.93,1.114
2023-04-18,Kosovo,1800000,313,708078,3,7890,1000,575801,315.7,39337.67,31.99,1.114
2023-04-19,Kosovo,1800000,316,708394,3,7893,1180,576981,317.3,39355.22,32.05,1.114
2023-04-20,Kosovo,1800000,321,708715,3,7896,905,577886,316.6,39373.06,32.1,1.114
2023-04-21,Kosovo,1800000,328,709043,4,7900,931,578817,315.6,39391.28,32.16,1.114
2023-04-22,Kosovo,1800000,360,709403,4,7904,1235,580052,319.9,39411.28,32.23,1.114
2023-04-23,Kosovo,1800000,338,709741,3,7907,1225,581277,325.6,39430.06,32.29,1.114
2023-04-24,Kosovo,1800000,339,710080,4,7911,1098,582375,330.7,39448.89,32.35,1.114
2023-04-25,Kosovo,1800000,365,710445,4,7915,1057,583432,338.1,39469.17,32.41,1.114
2023-04-26,Kosovo,1800000,328,710773,4,7919,1140,584572,339.9,39487.39,32.48,1.114
2023-04-27,Kosovo,1800000,339,711112,4,7923,1183,585755,342.4,39506.22,32.54,1.114
2023-04-28,Kosovo,1800000,370,711482,4,7927,1015,586770,348.4,39526.78,32.6,1.114
2023-04-29,Kosovo,1800000,364,711846,4,7931,940,587710,349.0,39547.0,32.65,1.114
2023-04-30,Kosovo,1800000,353,712199,4,7935,1049,588759,351.1,39566.61,32.71,1.114
2023-05-01,Kosovo,1800000,369,712568,3,7938,971,589730,355.4,39587.11,32.76,1.114
2023-05-02,Kosovo,1800000,358,712926,4,7942,1139,590869,354.4,39607.0,32.83,1.114
2023-05-03,Kosovo,1800000,386,713312,4,7946,1171,592040,362.7,39628.44,32.89,1.114
2023-05-04,Kosovo,1800000,363,713675,4,7950,1162,593202,366.1,39648.61,32.96,1.114
2023-05-05,Kosovo,1800000,369,714044,4,7954,1110,594312,366.0,39669.11,33.02,1.114
2023-05-06,Kosovo,1800000,358,714402,4,7958,1227,595539,365.1,39689.0,33.09,1.114
2023-05-07,Kosovo,1800000,381,714783,4,7962,928,596467,369.1,39710.17,33.14,1.114
2023-05-08,Kosovo,1800000,384,715167,3,7965,1009,597476,371.3,39731.5,33.19,1.114
2023-05-09,Kosovo,1800000,372,715539,4,7969,1009,598485,373.3,39752.17,33.25,1.114
2023-05-10,Kosovo,1800000,388,715927,4,7973,870,599355,373.6,39773.72,33.3,1.114
2023-05-11,Kosovo,1800000,368,716295,4,7977,842,600197,374.3,39794.17,33.34,1.114
2023-05-12,Kosovo,1800000,404,716699,5,7982,903,601100,379.3,39816.61,33.39,1.114
2023-05-13,Kosovo,1800000,381,717080,4,7986,1197,602297,382.6,39837.78,33.46,1.114
2023-05-14,Kosovo,1800000,387,717467,4,7990,856,603153,383.4,39859.28,33.51,1.114
2023-05-15,Kosovo,1800000,393,717860,4,7994,999,604152,384.7,39881.11,33.56,1.114
2023-05-16,Kosovo,1800000,395,718255,4,7998,839,604991,388.0,39903.06,33.61,1.114
2023-05-17,Kosovo,1800000,384,718639,5,8003,852,605843,387.4,39924.39,33.66,1.114
2023-05-18,Kosovo,1800000,366,719005,4,8007,1241,607084,387.1,39944.72,33.73,1.114
2023-05-19,Kosovo,1800000,368,719373,4,8011,1131,608215,382.0,39965.17,33.79,1.114
2023-05-20,Kosovo,1800000,410,719783,4,8015,991,609206,386.1,39987.94,33.84,1.114
2023-05-21,Kosovo,1800000,395,720178,4,8019,1013,610219,387.3,40009.89,33.9,1.113
2023-05-22,Kosovo,1800000,421,720599,5,8024,928,611147,391.3,40033.28,33.95,1.114
2023-05-23,Kosovo,1800000,431,721030,4,8028,1223,612370,396.4,40057.22,34.02,1.113
2023-05-24,Kosovo,1800000,423,721453,4,8032,976,613346,402.0,40080.72,34.07,1.113
2023-05-25,Kosovo,1800000,444,721897,5,8037,856,614202,413.1,40105.39,34.12,1.113
2023-05-26,Kosovo,1800000,385,722282,4,8041,974,615176,415.6,40126.78,34.18,1.113
2023-05-27,Kosovo,1800000,456,722738,4,8045,902,616078,422.1,40152.11,34.23,1.113
2023-05-28,Kosovo,1800000,474,723212,5,8050,1152,617230,433.4,40178.44,34.29,1.113
2023-05-29,Kosovo,1800000,453,723665,5,8055,947,618177,438.0,40203.61,34.34,1.113
2023-05-30,Kosovo,1800000,441,724106,4,8059,1119,619296,439.4,40228.11,34.41,1.113
2023-05-31,Kosovo,1800000,496,724602,5,8064,915,620211,449.9,40255.67,34.46,1.113
2023-06-01,Kosovo,1800000,450,725052,5,8069,1205,621416,450.7,40280.67,34.52,1.113
2023-06-02,Kosovo,1800000,474,725526,5,8074,931,622347,463.4,40307.0,34.57,1.113
2023-06-03,Kosovo,1800000,460,725986,5,8079,1115,623462,464.0,40332.56,34.64,1.113
2023-06-04,Kosovo,1800000,501,726487,6,8085,1179,624641,467.9,40360.39,34.7,1.113
2023-06-05,Kosovo,1800000,478,726965,5,8090,1143,625784,471.4,40386.94,34.77,1.113
2023-06-06,Kosovo,1800000,529,727494,5,8095,948,626732,484.0,40416.33,34.82,1.113
2023-06-07,Kosovo,1800000,526,728020,7,8102,1196,627928,488.3,40445.56,34.88,1.113
2023-06-08,Kosovo,1800000,511,728531,5,8107,1093,629021,497.0,40473.94,34.95,1.113
2023-06-09,Kosovo,1800000,494,729025,5,8112,973,629994,499.9,40501.39,35.0,1.113
2023-06-10,Kosovo,1800000,548,729573,6,8118,919,630913,512.4,40531.83,35.05,1.113
2023-06-11,Kosovo,1800000,536,730109,6,8124,1178,632091,517.4,40561.61,35.12,1.113
2023-06-12,Kosovo,1800000,565,730674,6,8130,841,632932,529.9,40593.0,35.16,1.113
2023-06-13,Kosovo,1800000,527,731201,6,8136,1154,634086,529.6,40622.28,35.23,1.113
2023-06-14,Kosovo,1800000,560,731761,6,8142,878,634964,534.4,40653.39,35.28,1.113
2023-06-15,Kosovo,1800000,572,732333,7,8149,970,635934,543.1,40685.17,35.33,1.113
2023-06-16,Kosovo,1800000,577,732910,7,8156,1087,637021,555.0,40717.22,35.39,1.113
2023-06-17,Kosovo,1800000,580,733490,7,8163,1014,638035,559.6,40749.44,35.45,1.113
2023-06-18,Kosovo,1800000,588,734078,6,8169,929,638964,567.0,40782.11,35.5,1.113
2023-06-19,Kosovo,1800000,558,734636,6,8175,1096,640060,566.0,40813.11,35.56,1.113
2023-06-20,Kosovo,1800000,568,735204,7,8182,860,640920,571.9,40844.67,35.61,1.113
2023-06-21,Kosovo,1800000,593,735797,6,8188,1189,642109,576.6,40877.61,35.67,1.113
2023-06-22,Kosovo,1800000,588,736385,6,8194,1223,643332,578.9,40910.28,35.74,1.113
2023-06-23,Kosovo,1800000,590,736975,6,8200,840,644172,580.7,40943.06,35.79,1.113
2023-06-24,Kosovo,1800000,600,737575,7,8207,846,645018,583.6,40976.39,35.83,1.113
2023-06-25,Kosovo,1800000,589,738164,7,8214,1064,646082,583.7,41009.11,35.89,1.113
2023-06-26,Kosovo,1800000,603,738767,6,8220,1112,647194,590.1,41042.61,35.96,1.113
2023-06-27,Kosovo,1800000,621,739388,7,8227,1070,648264,597.7,41077.11,36.01,1.113
2023-06-28,Kosovo,1800000,609,739997,7,8234,872,649136,600.0,41110.94,36.06,1.113
2023-06-29,Kosovo,1800000,597,740594,7,8241,1218,650354,601.3,41144.11,36.13,1.113
2023-06-30,Kosovo,1800000,613,741207,7,8248,1133,651487,604.6,41178.17,36.19,1.113
2023-07-01,Kosovo,1800000,641,741848,6,8254,1126,652613,610.4,41213.78,36.26,1.113
2023-07-02,Kosovo,1800000,643,742491,7,8261,1117,653730,618.1,41249.5,36.32,1.113
2023-07-03,Kosovo,1800000,652,743143,7,8268,958,654688,625.1,41285.72,36.37,1.113
2023-07-04,Kosovo,1800000,662,743805,7,8275,1099,655787,631.0,41322.5,36.43,1.113
2023-07-05,Kosovo,1800000,650,744455,7,8282,1139,656926,636.9,41358.61,36.5,1.112
2023-07-06,Kosovo,1800000,680,745135,7,8289,1067,657993,648.7,41396.39,36.56,1.112
2023-07-07,Kosovo,1800000,647,745782,7,8296,874,658867,653.6,41432.33,36.6,1.112
2023-07-08,Kosovo,1800000,653,746435,7,8303,1003,659870,655.3,41468.61,36.66,1.112
2023-07-09,Kosovo,1800000,687,747122,8,8311,884,660754,661.6,41506.78,36.71,1.112
2023-07-10,Kosovo,1800000,651,747773,7,8318,840,661594,661.4,41542.94,36.76,1.112
2023-07-11,Kosovo,1800000,700,748473,8,8326,1235,662829,666.9,41581.83,36.82,1.112
2023-07-12,Kosovo,1800000,693,749166,9,8335,870,663699,673.0,41620.33,36.87,1.113
2023-07-13,Kosovo,1800000,647,749813,8,8343,1088,664787,668.3,41656.28,36.93,1.113
2023-07-14,Kosovo,1800000,665,750478,7,8350,874,665661,670.9,41693.22,36.98,1.113
2023-07-15,Kosovo,1800000,682,751160,8,8358,909,666570,675.0,41731.11,37.03,1.113
2023-07-16,Kosovo,1800000,696,751856,8,8366,1057,667627,676.3,41769.78,37.09,1.113
2023-07-17,Kosovo,1800000,723,752579,8,8374,971,668598,686.6,41809.94,37.14,1.113
2023-07-18,Kosovo,1800000,688,753267,7,8381,1116,669714,684.9,41848.17,37.21,1.113
2023-07-19,Kosovo,1800000,685,753952,8,8389,890,670604,683.7,41886.22,37.26,1.113
2023-07-20,Kosovo,1800000,693,754645,8,8397,1076,671680,690.3,41924.72,37.32,1.113
2023-07-21,Kosovo,1800000,732,755377,9,8406,1149,672829,699.9,41965.39,37.38,1.113
2023-07-22,Kosovo,1800000,715,756092,9,8415,1140,673969,704.6,42005.11,37.44,1.113
2023-07-23,Kosovo,1800000,697,756789,8,8423,845,674814,704.7,42043.83,37.49,1.113
2023-07-24,Kosovo,1800000,712,757501,7,8430,1092,675906,703.1,42083.39,37.55,1.113
2023-07-25,Kosovo,1800000,717,758218,8,8438,887,676793,707.3,42123.22,37.6,1.113
2023-07-26,Kosovo,1800000,772,758990,9,8447,1061,677854,719.7,42166.11,37.66,1.113
2023-07-27,Kosovo,1800000,731,759721,8,8455,1062,678916,725.1,42206.72,37.72,1.113
2023-07-28,Kosovo,1800000,742,760463,8,8463,1177,680093,726.6,42247.94,37.78,1.113
2023-07-29,Kosovo,1800000,732,761195,8,8471,1123,681216,729.0,42288.61,37.85,1.113
2023-07-30,Kosovo,1800000,719,761914,8,8479,1091,682307,732.1,42328.56,37.91,1.113
2023-07-31,Kosovo,1800000,765,762679,9,8488,987,683294,739.7,42371.06,37.96,1.113
2023-08-01,Kosovo,1800000,729,763408,9,8497,914,684208,741.4,42411.56,38.01,1.113
2023-08-02,Kosovo,1800000,749,764157,9,8506,984,685192,738.1,42453.17,38.07,1.113
2023-08-03,Kosovo,1800000,735,764892,8,8514,1155,686347,738.7,42494.0,38.13,1.113
2023-08-04,Kosovo,1800000,725,765617,9,8523,1117,687464,736.3,42534.28,38.19,1.113
2023-08-05,Kosovo,1800000,770,766387,9,8532,1024,688488,741.7,42577.06,38.25,1.113
2023-08-06,Kosovo,1800000,758,767145,9,8541,939,689427,747.3,42619.17,38.3,1.113
2023-08-07,Kosovo,1800000,754,767899,8,8549,1239,690666,745.7,42661.06,38.37,1.113
2023-08-08,Kosovo,1800000,744,768643,8,8557,976,691642,747.9,42702.39,38.42,1.113
2023-08-09,Kosovo,1800000,737,769380,8,8565,1110,692752,746.1,42743.33,38.49,1.113
2023-08-10,Kosovo,1800000,743,770123,8,8573,883,693635,747.3,42784.61,38.54,1.113
2023-08-11,Kosovo,1800000,765,770888,9,8582,996,694631,753.0,42827.11,38.59,1.113
2023-08-12,Kosovo,1800000,760,771648,9,8591,1105,695736,751.6,42869.33,38.65,1.113
2023-08-13,Kosovo,1800000,780,772428,9,8600,1233,696969,754.7,42912.67,38.72,1.113
2023-08-14,Kosovo,1800000,780,773208,8,8608,1086,698055,758.4,42956.0,38.78,1.113
2023-08-15,Kosovo,1800000,753,773961,9,8617,976,699031,759.7,42997.83,38.84,1.113
2023-08-16,Kosovo,1800000,785,774746,9,8626,903,699934,766.6,43041.44,38.89,1.113
2023-08-17,Kosovo,1800000,779,775525,9,8635,859,700793,771.7,43084.72,38.93,1.113
2023-08-18,Kosovo,1800000,837,776362,10,8645,1199,701992,782.0,43131.22,39.0,1.114
2023-08-19,Kosovo,1800000,768,777130,9,8654,1170,703162,783.1,43173.89,39.06,1.114
2023-08-20,Kosovo,1800000,791,777921,9,8663,1071,704233,784.7,43217.83,39.12,1.114
2023-08-21,Kosovo,1800000,805,778726,9,8672,958,705191,788.3,43262.56,39.18,1.114
2023-08-22,Kosovo,1800000,811,779537,9,8681,1015,706206,796.6,43307.61,39.23,1.114
2023-08-23,Kosovo,1800000,803,780340,9,8690,1227,707433,799.1,43352.22,39.3,1.114
2023-08-24,Kosovo,1800000,829,781169,10,8700,1181,708614,806.3,43398.28,39.37,1.114
2023-08-25,Kosovo,1800000,822,781991,9,8709,1098,709712,804.1,43443.94,39.43,1.114
2023-08-26,Kosovo,1800000,835,782826,10,8719,950,710662,813.7,43490.33,39.48,1.114
2023-08-27,Kosovo,1800000,840,783666,9,8728,852,711514,820.7,43537.0,39.53,1.114
2023-08-28,Kosovo,1800000,841,784507,9,8737,1077,712591,825.9,43583.72,39.59,1.114
2023-08-29,Kosovo,1800000,839,785346,10,8747,1036,713627,829.9,43630.33,39.65,1.114
2023-08-30,Kosovo,1800000,827,786173,9,8756,1018,714645,833.3,43676.28,39.7,1.114
2023-08-31,Kosovo,1800000,819,786992,10,8766,857,715502,831.9,43721.78,39.75,1.114
2023-09-01,Kosovo,1800000,860,787852,10,8776,995,716497,837.3,43769.56,39.81,1.114
2023-09-02,Kosovo,1800000,842,788694,9,8785,855,717352,838.3,43816.33,39.85,1.114
2023-09-03,Kosovo,1800000,857,789551,10,8795,1080,718432,840.7,43863.94,39.91,1.114
2023-09-04,Kosovo,1800000,873,790424,10,8805,1066,719498,845.3,43912.44,39.97,1.114
2023-09-05,Kosovo,1800000,863,791287,10,8815,1162,720660,848.7,43960.39,40.04,1.114
2023-09-06,Kosovo,1800000,830,792117,10,8825,1235,721895,849.1,44006.5,40.11,1.114
2023-09-07,Kosovo,1800000,901,793018,11,8836,927,722822,860.9,44056.56,40.16,1.114
2023-09-08,Kosovo,1800000,884,793902,11,8847,912,723734,864.3,44105.67,40.21,1.114
2023-09-09,Kosovo,1800000,870,794772,10,8857,1154,724888,868.3,44154.0,40.27,1.114
2023-09-10,Kosovo,1800000,843,795615,10,8867,1113,726001,866.3,44200.83,40.33,1.114
2023-09-11,Kosovo,1800000,873,796488,10,8877,903,726904,866.3,44249.33,40.38,1.115
2023-09-12,Kosovo,1800000,869,797357,10,8887,996,727900,867.1,44297.61,40.44,1.115
2023-09-13,Kosovo,1800000,879,798236,10,8897,1048,728948,874.1,44346.44,40.5,1.115
2023-09-14,Kosovo,1800000,841,799077,9,8906,1185,730133,865.6,44393.17,40.56,1.115
2023-09-15,Kosovo,1800000,887,799964,10,8916,861,730994,866.0,44442.44,40.61,1.115
2023-09-16,Kosovo,1800000,892,800856,10,8926,1071,732065,869.1,44492.0,40.67,1.115
2023-09-17,Kosovo,1800000,895,801751,11,8937,1236,733301,876.6,44541.72,40.74,1.115
2023-09-18,Kosovo,1800000,933,802684,11,8948,854,734155,885.1,44593.56,40.79,1.115
2023-09-19,Kosovo,1800000,889,803573,10,8958,906,735061,888.0,44642.94,40.84,1.115
2023-09-20,Kosovo,1800000,871,804444,10,8968,984,736045,886.9,44691.33,40.89,1.115
2023-09-21,Kosovo,1800000,920,805364,10,8978,867,736912,898.1,44742.44,40.94,1.115
2023-09-22,Kosovo,1800000,884,806248,11,8989,1039,737951,897.7,44791.56,41.0,1.115
2023-09-23,Kosovo,1800000,900,807148,10,8999,975,738926,898.9,44841.56,41.05,1.115
2023-09-24,Kosovo,1800000,910,808058,11,9010,1139,740065,901.0,44892.11,41.11,1.115
2023-09-25,Kosovo,1800000,893,808951,10,9020,934,740999,895.3,44941.72,41.17,1.115
2023-09-26,Kosovo,1800000,923,809874,11,9031,1063,742062,900.1,44993.0,41.23,1.115
2023-09-27,Kosovo,1800000,928,810802,11,9042,865,742927,908.3,45044.56,41.27,1.115
2023-09-28,Kosovo,1800000,898,811700,10,9052,1161,744088,905.1,45094.44,41.34,1.115
2023-09-29,Kosovo,1800000,916,812616,11,9063,929,745017,909.7,45145.33,41.39,1.115
2023-09-30,Kosovo,1800000,889,813505,9,9072,1243,746260,908.1,45194.72,41.46,1.115
2023-10-01,Kosovo,1800000,927,814432,10,9082,974,747234,910.6,45246.22,41.51,1.115
2023-10-02,Kosovo,1800000,909,815341,11,9093,1076,748310,912.9,45296.72,41.57,1.115
2023-10-03,Kosovo,1800000,927,816268,11,9104,1197,749507,913.4,45348.22,41.64,1.115
2023-10-04,Kosovo,1800000,923,817191,10,9114,893,750400,912.7,45399.5,41.69,1.115
2023-10-05,Kosovo,1800000,943,818134,10,9124,1003,751403,919.1,45451.89,41.74,1.115
2023-10-06,Kosovo,1800000,924,819058,11,9135,891,752294,920.3,45503.22,41.79,1.115
2023-10-07,Kosovo,1800000,904,819962,11,9146,890,753184,922.4,45553.44,41.84,1.115
2023-10-08,Kosovo,1800000,946,820908,10,9156,1037,754221,925.1,45606.0,41.9,1.115
2023-10-09,Kosovo,1800000,888,821796,10,9166,1083,755304,922.1,45655.33,41.96,1.115
2023-10-10,Kosovo,1800000,900,822696,10,9176,1032,756336,918.3,45705.33,42.02,1.115
2023-10-11,Kosovo,1800000,958,823654,12,9188,922,757258,923.3,45758.56,42.07,1.116
2023-10-12,Kosovo,1800000,942,824596,11,9199,1070,758328,923.1,45810.89,42.13,1.116
2023-10-13,Kosovo,1800000,935,825531,10,9209,1072,759400,924.7,45862.83,42.19,1.116
2023-10-14,Kosovo,1800000,931,826462,11,9220,1089,760489,928.6,45914.56,42.25,1.116
2023-10-15,Kosovo,1800000,898,827360,10,9230,944,761433,921.7,45964.44,42.3,1.116
2023-10-16,Kosovo,1800000,950,828310,10,9240,1049,762482,930.6,46017.22,42.36,1.116
2023-10-17,Kosovo,1800000,883,829193,10,9250,1141,763623,928.1,46066.28,42.42,1.116
2023-10-18,Kosovo,1800000,916,830109,10,9260,1228,764851,922.1,46117.17,42.49,1.116
2023-10-19,Kosovo,1800000,912,831021,10,9270,873,765724,917.9,46167.83,42.54,1.115
2023-10-20,Kosovo,1800000,928,831949,11,9281,1005,766729,916.9,46219.39,42.6,1.116
2023-10-21,Kosovo,1800000,928,832877,11,9292,917,767646,916.4,46270.94,42.65,1.116
2023-10-22,Kosovo,1800000,926,833803,11,9303,1084,768730,920.4,46322.39,42.71,1.116
2023-10-23,Kosovo,1800000,902,834705,11,9314,1148,769878,913.6,46372.5,42.77,1.116
2023-10-24,Kosovo,1800000,908,835613,11,9325,910,770788,917.1,46422.94,42.82,1.116
2023-10-25,Kosovo,1800000,888,836501,10,9335,938,771726,913.1,46472.28,42.87,1.116
2023-10-26,Kosovo,1800000,910,837411,10,9345,1080,772806,912.9,46522.83,42.93,1.116
2023-10-27,Kosovo,1800000,933,838344,10,9355,869,773675,913.6,46574.67,42.98,1.116
2023-10-28,Kosovo,1800000,870,839214,10,9365,953,774628,905.3,46623.0,43.03,1.116
2023-10-29,Kosovo,1800000,916,840130,10,9375,840,775468,903.9,46673.89,43.08,1.116
2023-10-30,Kosovo,1800000,915,841045,11,9386,1168,776636,905.7,46724.72,43.15,1.116
2023-10-31,Kosovo,1800000,930,841975,10,9396,1112,777748,908.9,46776.39,43.21,1.116
2023-11-01,Kosovo,1800000,894,842869,10,9406,1251,778999,909.7,46826.06,43.28,1.116
2023-11-02,Kosovo,1800000,865,843734,10,9416,1202,780201,903.3,46874.11,43.34,1.116
2023-11-03,Kosovo,1800000,874,844608,10,9426,927,781128,894.9,46922.67,43.4,1.116
2023-11-04,Kosovo,1800000,913,845521,10,9436,935,782063,901.0,46973.39,43.45,1.116
2023-11-05,Kosovo,1800000,887,846408,10,9446,965,783028,896.9,47022.67,43.5,1.116
2023-11-06,Kosovo,1800000,845,847253,9,9455,1243,784271,886.9,47069.61,43.57,1.116
2023-11-07,Kosovo,1800000,876,848129,10,9465,961,785232,879.1,47118.28,43.62,1.116
2023-11-08,Kosovo,1800000,877,849006,10,9475,1124,786356,876.7,47167.0,43.69,1.116
2023-11-09,Kosovo,1800000,861,849867,10,9485,889,787245,876.1,47214.83,43.74,1.116
2023-11-10,Kosovo,1800000,883,850750,10,9495,1075,788320,877.4,47263.89,43.8,1.116
2023-11-11,Kosovo,1800000,860,851610,9,9504,965,789285,869.9,47311.67,43.85,1.116
2023-11-12,Kosovo,1800000,892,852502,10,9514,1146,790431,870.6,47361.22,43.91,1.116
2023-11-13,Kosovo,1800000,847,853349,9,9523,947,791378,870.9,47408.28,43.97,1.116
2023-11-14,Kosovo,1800000,865,854214,10,9533,1214,792592,869.3,47456.33,44.03,1.116
2023-11-15,Kosovo,1800000,876,855090,10,9543,1209,793801,869.1,47505.0,44.1,1.116
2023-11-16,Kosovo,1800000,843,855933,10,9553,1234,795035,866.6,47551.83,44.17,1.116
2023-11-17,Kosovo,1800000,820,856753,9,9562,861,795896,857.6,47597.39,44.22,1.116
2023-11-18,Kosovo,1800000,826,857579,9,9571,938,796834,852.7,47643.28,44.27,1.116
2023-11-19,Kosovo,1800000,859,858438,10,9581,1200,798034,848.0,47691.0,44.34,1.116
2023-11-20,Kosovo,1800000,853,859291,10,9591,1193,799227,848.9,47738.39,44.4,1.116
2023-11-21,Kosovo,1800000,825,860116,10,9601,1123,800350,843.1,47784.22,44.46,1.116
2023-11-22,Kosovo,1800000,835,860951,10,9611,973,801323,837.3,47830.61,44.52,1.116
